Preprocessed_Text,CategoryId
"['minister', 'deny', 'care', 'sum', 'wrong', 'minister', 'insisted', 'committed', 'free', 'personal', 'care', 'elderly', 'despite', 'research', 'suggesting', 'cost', 'policy', 'underestimated', 'report', 'fraser', 'allander', 'institute', 'say', 'decision', 'push', 'ahead', 'flagship', 'policy', 'based', 'flawed', 'research', 'deputy', 'health', 'minister', 'rhona', 'brankin', 'pledged', 'study', 'research', 'snp', 'holyrood', 'leader', 'nicola', 'sturgeon', 'said', 'public', 'needed', 'reassurance', 'care', 'programme', 'secure', 'rise', 'cost', 'stem', 'series', 'mistake', 'research', 'used', 'care', 'development', 'group', 'scottish', 'executive', 'expert', 'prepared', 'original', 'costing', 'according', 'finding', 'published', 'quarterly', 'economic', 'commentary', 'strathclyde', 'university', 'fraser', 'allander', 'institute', 'dubious', 'assumption', 'improving', 'health', 'expectancy', 'could', 'drive', 'cost', 'policy', 'another', '130m', '2022', 'report', 'warned', 'carried', 'husband', 'wife', 'economist', 'team', 'jim', 'margaret', 'cuthbert', 'm', 'brankin', 'told', 'bbc', 'radio', 'scotland', 'dont', 'think', 'got', 'sum', 'wrong', 'obviously', 'examine', 'finding', 'new', 'report', 'along', 'figure', 'research', 'already', 'commissioned', 'look', 'great', 'detail', 'contribution', 'need', 'sure', 'provide', 'free', 'personal', 'care', 'nursing', 'care', 'older', 'people', 'future', 'absolutely', 'committed', 'scottish', 'national', 'party', 'called', 'minister', 'reassure', 'people', 'enough', 'funding', 'place', 'support', 'free', 'personal', 'care', 'policy', 'm', 'sturgeon', 'said', 'reason', 'doubt', 'executive', 'support', 'policy', 'question', 'needed', 'answered', 'necessary', 'sum', 'redone', 'said', 'serious', 'concern', 'raised', 'question', 'need', 'answered', 'scottish', 'executive', 'need', 'know', 'money', 'year', 'next', 'year', 'future', 'older', 'people', 'looking', 'forward', 'older', 'age', 'rest', 'assured', 'personal', 'care', 'need', 'met']",3
"['warning', 'woeful', 'wifi', 'security', 'company', 'getting', 'worse', 'keeping', 'wireless', 'data', 'network', 'secure', 'survey', 'wifi', 'network', 'london', 'frankfurt', 'new', 'york', 'san', 'francisco', 'rsa', 'security', 'found', 'third', 'basic', 'security', 'feature', 'turned', 'contrast', 'last', 'year', 'survey', 'found', '15', 'firm', 'failed', 'take', 'basic', 'step', 'improve', 'security', 'rsa', 'warned', 'wifi', 'growing', 'popularity', 'made', 'much', 'likely', 'insecure', 'network', 'would', 'found', 'exploited', 'wireless', 'wifi', 'network', 'become', 'hugely', 'popular', 'last', 'year', 'office', 'easy', 'set', 'make', 'going', 'online', 'much', 'convenient', 'popularity', 'show', 'sign', 'slowing', 'reveals', 'annual', 'rsa', 'security', 'netsurity', 'survey', 'found', 'annual', '66', 'growth', 'rate', 'number', 'wireless', 'net', 'installed', 'london', 'frankfurt', 'although', 'firm', 'take', 'step', 'turn', 'security', 'function', 'built', 'wifi', 'standard', 'protect', 'attack', 'survey', 'found', 'significant', 'proportion', 'taking', 'unnecessary', 'risk', 'average', '33', 'wireless', 'network', 'found', 'rsa', 'netsurity', 'researcher', 'london', 'frankfurt', 'new', 'york', 'san', 'francisco', 'used', 'basic', 'security', 'system', 'many', 'firm', 'simply', 'turning', 'wireless', 'net', 'access', 'point', 'use', 'default', 'setting', 'anyone', 'familiar', 'wifi', 'could', 'easily', 'find', 'rsa', 'said', '26', 'wifi', 'network', 'found', 'london', 'used', 'default', 'setting', 'compared', '30', 'frankfurt', '31', 'new', 'york', '28', 'san', 'francisco', 'many', 'user', 'wifi', 'net', 'even', 'turn', 'encryption', 'scramble', 'data', 'traffic', 'user', 'access', 'point', 'helping', 'go', 'online', 'despite', 'series', 'story', 'warning', 'firm', 'danger', 'driveby', 'hacking', 'computer', 'criminal', 'walk', 'drive', 'around', 'city', 'centre', 'using', 'easy', 'use', 'tool', 'spot', 'wifi', 'net', 'figure', 'another', 'stark', 'warning', 'unsecured', 'business', 'get', 'act', 'together', 'said', 'phil', 'cracknell', 'chief', 'technology', 'officer', 'netsurity', 'public', 'wifi', 'hotspot', 'appear', 'people', 'become', 'familiar', 'using', 'getting', 'likely', 'insecure', 'would', 'found', 'warned', 'mr', 'cracknell', 'accidental', 'intentional', 'connection', 'corporate', 'network', 'bring', 'series', 'security', 'issue', 'including', 'loss', 'confidential', 'data', 'installation', 'malicious', 'code', 'said']",4
"['eurovision', 'great', 'battle', 'star', 'eurovision', 'song', 'contest', 'show', '50year', 'history', 'compete', 'celebrate', 'contest', 'anniversary', 'viewer', 'choose', '14', 'past', 'song', 'performed', 'original', 'artist', 'others', 'spirit', 'original', 'past', 'eurovision', 'performer', 'include', 'abba', 'celine', 'dion', 'buck', 'fizz', 'nana', 'mouskouri', 'lulu', 'julio', 'iglesias', 'fan', 'vote', 'usual', 'pick', 'alltime', 'best', 'eurovision', 'song', 'show', 'denmark', 'october', 'first', 'contest', 'organised', 'european', 'broadcasting', 'union', 'ebu', '1956', 'become', 'annual', 'event', 'pitting', 'pop', 'giant', 'musical', 'minnow', 'often', 'surprising', 'result', 'regard', 'essential', 'celebration', 'continental', 'talent', 'others', 'see', 'equally', 'unmissable', 'parade', 'reason', 'country', 'normally', 'produce', 'international', 'star', '50th', 'annual', 'contest', 'held', 'kiev', 'ukraine', 'may', 'ukrainian', 'singer', 'ruslana', 'last', 'year', '50th', 'anniversary', 'special', 'held', 'denmark', 'later', 'year', 'danish', 'broadcasting', 'corporation', 'came', 'idea', 'alltime', 'contest', 'plan', 'hold', 'london', 'scrapped', 'problem', 'finding', 'suitable', 'venue', 'ireland', 'successful', 'country', 'show', 'history', 'seven', 'victory', 'followed', 'uk', 'france', 'luxembourg', 'five']",0
"['souness', 'delight', 'euro', 'progress', 'bos', 'graeme', 'souness', 'felt', 'newcastle', 'never', 'really', 'danger', 'going', 'uefa', 'cup', 'heerenveen', 'early', 'goal', 'followed', 'alan', 'shearer', 'strike', 'earned', '21', 'win', 'place', 'uefa', 'cup', 'last', '16', 'obviously', 'winning', 'first', 'leg', 'gave', 'u', 'great', 'advantage', 'said', '42', 'aggregate', 'victory', 'got', 'goal', 'early', 'mind', 'player', 'job', 'done', 'got', 'goal', 'perhaps', 'made', 'u', 'bit', 'nervous', 'shearer', 'goal', 'moved', 'within', '12', 'jackie', 'milburns', 'club', 'scoring', 'record', '200', 'magpie', 'souness', 'said', 'think', 'beating', 'record', 'would', 'bearing', 'decision', 'retire', 'end', 'season', 'think', 'got', 'year', 'would', 'want', 'stay', 'next', 'year', 'anyway', 'added', 'struck', 'ball', 'well', 'always', 'done', 'think', 'power', 'pace', 'beat', 'goalkeeper', 'souness', 'also', 'paid', 'tribute', 'laurent', 'robert', 'heart', 'much', 'uniteds', 'attacking', 'play', 'first', 'half', 'really', 'well', 'everything', 'want', 'wide', 'player', 'future', 'please', 'said']",2
"['game', 'enter', 'classroom', 'video', 'game', 'could', 'soon', 'transplanted', 'natural', 'habitat', 'academic', 'atmosphere', 'classroom', 'violent', 'title', 'continuing', 'top', 'chart', 'gaming', 'learning', 'always', 'sat', 'well', 'together', 'tide', 'could', 'beginning', 'turn', 'recent', 'research', 'london', 'institute', 'education', 'concluded', 'game', 'valid', 'place', 'classroom', 'game', 'teach', 'life', 'skill', 'decision', 'making', 'problem', 'solving', 'said', 'martin', 'owen', 'futurelab', 'mr', 'owen', 'said', 'game', 'could', 'also', 'help', 'child', 'make', 'quick', 'assessment', 'situation', 'learning', 'trial', 'error', 'futurelab', 'nonprofit', 'organisation', 'looking', 'way', 'using', 'technology', 'innovative', 'learning', 'game', 'firm', 'busy', 'turning', 'profit', 'lucrative', 'commercial', 'market', 'consider', 'developing', 'game', 'use', 'school', 'liverpoolbased', 'game', 'firm', 'lateral', 'vision', 'saw', 'gap', 'market', 'learning', 'game', 'somewhat', 'oldfashioned', 'didnt', 'see', 'anyone', 'else', 'wanted', 'said', 'dr', 'carl', 'gavin', 'managing', 'director', 'lateral', 'vision', 'company', 'set', 'write', 'something', 'look', 'feel', 'commercial', 'game', 'educational', 'learning', 'element', 'result', 'racing', 'academy', 'massively', 'multiplayer', 'car', 'racing', 'game', 'requires', 'thirst', 'speed', 'working', 'knowledge', 'physic', 'engineering', 'well', 'used', 'futurelab', 'test', 'viability', 'using', 'gaming', 'classroom', 'keen', 'find', 'whether', 'alongside', 'learning', 'game', 'also', 'learn', 'something', 'rest', 'world', 'understand', 'educational', 'said', 'mr', 'owen', 'player', 'understand', 'car', 'work', 'order', 'win', 'race', 'knowledge', 'physic', 'engineering', 'gather', 'along', 'way', 'done', 'way', 'text', 'book', 'teach', 'game', 'requires', 'user', 'build', 'maintain', 'vehicle', 'monitor', 'analyse', 'performance', 'using', 'data', 'variety', 'output', 'racing', 'teamwork', 'essential', 'chat', 'area', 'allows', 'student', 'exchange', 'information', 'data', 'work', 'collaboratively', 'review', 'performance', 'fusion', 'chatroom', 'gaming', 'special', 'interest', 'futurelab', 'talking', 'others', 'much', 'learning', 'achieved', 'think', 'mr', 'owen', 'game', 'trialled', 'two', 'secondary', 'school', 'bristol', 'feedback', 'student', 'positive', 'pupil', 'used', 'statistic', 'work', 'best', 'way', 'build', 'car', 'online', 'message', 'board', 'share', 'idea', 'support', 'said', 'ben', 'williamson', 'researcher', 'futurelab', 'charged', 'testing', 'game', 'real', 'school', 'dr', 'gavin', 'think', 'game', 'satisfies', 'teacher', 'need', 'learning', 'outcome', 'childrens', 'desire', 'rise', 'challenge', 'game', 'classroom', 'need', 'support', 'teacher', 'giving', 'child', 'free', 'rein', 'play', 'game', 'recognising', 'game', 'attract', 'attention', 'offer', 'challenge', 'said', 'professor', 'angela', 'macfarlane', 'based', 'bristol', 'university', 'spent', 'several', 'year', 'researching', 'game', 'incorporated', 'classroom', 'use', 'game', 'school', 'patchy', 'found', 'sim', 'city', 'proving', 'popular', 'traditionally', 'school', 'eschewed', 'mainstream', 'game', 'favour', 'used', 'socalled', 'edutainment', 'software', 'belief', 'package', 'help', 'make', 'learning', 'fun', 'found', 'research', 'perhaps', 'compromise', 'edutainment', 'mainstream', 'game', 'greatest', 'potential', 'classroom', 'useable', 'game', 'lie', 'wrote', 'paper', 'entitled', 'game', 'learning', 'lite', 'version', 'existing', 'game', 'could', 'way', 'forward', 'would', 'overcome', 'one', 'biggest', 'hurdle', 'persuading', 'developer', 'write', 'educational', 'market', 'would', 'appeal', 'developer', 'low', 'cost', 'involved', 'adapting', 'well', 'offering', 'new', 'opportunity', 'marketing', 'already', 'game', 'market', 'civilisation', 'age', 'empire', 'educational', 'element', 'said', 'mr', 'owen', 'even', 'grand', 'theft', 'auto', 'violence', 'engages', 'people', 'said', 'could', 'time', 'particular', 'game', 'make', 'classroom', 'though']",4
"['hendrix', 'guitar', 'fetch', '100000', 'muchloved', 'guitar', 'belonging', 'jimi', 'hendrix', 'sold', '100000', 'auction', 'london', '1965', 'fender', 'stratocaster', 'one', 'number', 'guitar', 'included', 'sale', 'dedicated', 'rock', 'legend', 'vast', 'archive', 'instrument', 'signed', 'record', 'poster', 'collected', 'dedicated', 'fan', 'become', 'friendly', 'star', 'auction', 'billed', 'biggest', 'collection', 'hendrix', 'memorabilia', 'go', 'hammer', 'majority', 'item', 'collected', 'fan', 'bob', 'terry', 'began', 'collecting', 'age', '17', 'later', 'sold', 'another', 'collector', 'hendrix', 'widely', 'considered', 'one', 'best', 'guitarist', 'era', 'died', 'drug', 'overdose', '1970', 'age', '27', '1965', 'fender', 'stratocaster', 'used', 'musician', 'tour', 'studio', 'poem', 'written', 'hendrix', 'two', 'week', 'infamous', 'appearance', 'monterey', 'festival', 'set', 'light', 'guitar', 'went', '10000', 'jimi', 'hendrix', 'experience', 'first', 'single', 'hey', 'joe', 'signed', 'band', 'sold', '2000', 'sale', 'hosted', 'auctioneer', 'cooper', 'owen', 'held', 'hard', 'rock', 'cafe', 'london']",0
"['disaster', 'claim', 'le', '10bn', 'insurer', 'sought', 'calm', 'fear', 'face', 'huge', 'loss', 'earthquake', 'giant', 'wave', 'killed', 'least', '38000', 'people', 'southern', 'asia', 'munich', 'swiss', 'world', 'two', 'biggest', 'reinsurers', 'said', 'exposure', 'le', 'disaster', 'rebuilding', 'cost', 'likely', 'cheaper', 'developed', 'country', 'many', 'affected', 'insurance', 'analyst', 'said', 'swiss', 'said', 'total', 'claim', 'likely', 'le', '10bn', '517bn', 'swiss', 'belief', 'cost', 'would', 'substantial', 'unlikely', 'doubledigit', 'billion', 'financial', 'time', 'reported', 'munich', 'world', 'largest', 'reinsurance', 'company', 'said', 'exposure', 'le', '100m', 'euro', '70m', '136m', 'least', '10', 'country', 'affected', 'sri', 'lanka', 'indonesia', 'india', 'thailand', 'among', 'worst', 'hit', 'region', 'resort', 'western', 'tourist', 'expected', 'among', 'main', 'claimant', 'lloyd', 'london', 'told', 'financial', 'time', 'expected', 'exposure', 'limited', 'holiday', 'resort', 'personal', 'accident', 'travel', 'insurance', 'marine', 'risk', 'spokeswoman', 'hanover', 'europe', 'fifthlargest', 'reinsurance', 'firm', 'estimated', 'tsunamirelated', 'damage', 'claim', 'would', 'low', 'doubledigit', 'million', 'euro', 'company', 'paid', '300', 'million', 'euro', '281m', '400m', 'cover', 'damage', 'caused', 'recently', 'four', 'major', 'hurricane', 'u', 'insurer', 'long', 'ass', 'economic', 'impact', 'damage', 'report', 'casualty', 'destruction', 'still', 'coming', 'many', 'thing', 'unclear', 'early', 'tell', 'said', 'serge', 'troeber', 'deputy', 'head', 'swiss', 're', 'natural', 'disaster', 'department', 'need', 'complicated', 'process', 'estimate', 'damage', 'unlike', 'hurricane', 'cant', 'run', 'model', 'anticipated', 'company', 'total', 'claim', 'would', 'le', 'hurricane', 'company', 'put', '640m', 'allianz', 'leading', 'german', 'insurer', 'said', 'know', 'yet', 'exposure', 'would', 'however', 'said', 'tidal', 'wave', 'unlikely', 'significant', 'impact', 'business', 'zurich', 'financial', 'said', 'could', 'yet', 'ass', 'cost', 'disaster', 'impact', 'u', 'insurance', 'company', 'expected', 'heavy', 'analyst', 'said', 'u', 'insurer', 'relatively', 'little', 'exposure', 'asia', 'pas', 'lot', 'risk', 'reinsurance', 'company', 'special', 'catastrophe', 'fund', 'insured', 'damage', 'could', 'fraction', 'billion', 'dollar', 'worth', 'destruction', 'sri', 'lanka', 'india', 'thailand', 'indonesia', 'maldive', 'island', 'malaysia', 'said', 'prudential', 'equity', 'group', 'insurance', 'analyst', 'jay', 'gelb', 'u', 'insurer', 'likely', 'minimal', 'exposure', 'likely', 'bermudabased', 'reinsurance', 'company', 'might', 'exposure', 'said', 'paul', 'newsome', 'insurance', 'analyst', 'ag', 'edward', 'co', 'many', 'affected', 'country', 'indonesia', 'sri', 'lanka', 'maldives', 'usually', 'buy', 'insurance', 'kind', 'disaster', 'said', 'usbased', 'insurance', 'expert', 'early', 'estimate', 'world', 'bank', 'put', 'amount', 'aid', 'needed', 'worst', 'affected', 'country', 'including', 'sri', 'lanka', 'india', 'indonesia', 'thailand', '5bn', '26bn', 'similar', 'cash', 'offered', 'central', 'america', 'hurricane', 'mitch', 'mitch', 'killed', '10000', 'people', 'caused', 'damage', '10bn', '1998', 'cost', 'tsunami', 'individual', 'involved', 'incalculable', 'fathom', 'cost', 'poor', 'society', 'nameless', 'fisherman', 'fishing', 'village', 'wiped', 'hundred', 'thousand', 'livelihood', 'gone', 'said', 'jan', 'egeland', 'head', 'un', 'office', 'coordination', 'humanitarian', 'affair', 'tourist', 'cutting', 'short', 'holiday', 'affected', 'area', 'may', 'suffer', 'financial', 'impact', 'association', 'british', 'insurer', 'warned', 'travel', 'insurance', 'normally', 'cover', 'cutting', 'short', 'holiday', 'said', 'loss', 'possession', 'usually', 'covered', 'association', 'stressed', 'importance', 'checking', 'wording', 'travel', 'policy']",1
"['eminem', 'beat', 'elvis', 'number', 'one', 'rapper', 'eminem', 'denied', 'elvis', 'fourth', 'number', 'one', 'year', 'song', 'like', 'toy', 'soldier', 'stormed', 'top', 'single', 'chart', 'track', 'claimed', 'top', 'spot', 'ahead', 'king', 'latest', 'rerelease', 'lonesome', 'tonight', 'fifth', 'series', '18', 'reissue', 'mark', '70th', 'anniversary', 'presley', 'birth', 'almost', 'duet', 'former', 'westlife', 'star', 'brian', 'mcfadden', 'delta', 'goodrem', 'went', 'number', 'three', 'like', 'toy', 'soldier', 'eminems', 'encore', 'album', 'sampled', 'martikas', '1980s', 'hit', 'toy', 'soldier', 'take', 'swipe', 'hiphop', 'feud', 'follows', 'success', 'lose', 'last', 'week', 'number', 'one', 'elvis', 'never', 'slipped', '13', 'place', 'number', '14', 'five', 'rereleased', 'song', 'top', '40', 'one', 'world', 'project', 'tsunami', 'fundraiser', 'grief', 'never', 'grows', 'old', 'slipped', 'four', 'place', 'number', 'eight', 'featuring', 'cliff', 'richard', 'boy', 'george', 'song', 'written', 'former', 'dj', 'mike', 'read', 'album', 'chart', 'athlete', 'latest', 'offering', 'tourist', 'claimed', 'top', 'spot', 'toppling', 'chemical', 'brother', 'push', 'button', 'fell', 'number', 'six']",0
"['gardener', 'battle', 'narrow', 'win', 'jason', 'gardener', 'fought', 'way', 'line', 'narrowly', 'claim', 'men', '60m', 'title', 'norwich', 'union', 'indoor', 'trial', 'aaa', 'championship', 'world', '60m', 'champion', 'got', 'rolling', 'start', 'dig', 'deep', 'dip', 'ahead', 'mark', 'findlay', 'darren', 'chin', 'set', 'personal', 'best', 'close', 'race', 'admitted', 'gardener', 'stumbled', 'block', 'experience', 'told', 'still', 'feel', 'there', 'life', 'believe', 'go', 'faster', 'gardener', 'performance', 'sheffield', 'could', 'affected', 'news', 'heard', 'semifinal', 'european', 'record', 'broken', 'frenchman', 'ronald', 'pognon', 'real', 'threat', 'european', 'championship', 'set', 'new', 'time', '645', 'onehundreth', 'second', 'faster', 'gardener', 'previous', 'mark', 'favourite', 'delivered', 'powerful', 'performance', 'take', 'woman', '60m', 'title', '727', 'second', 'youll', 'see', 'madrid', 'feel', 'lot', 'come', 'along', 'said', '22yearold', 'katherine', 'endacott', 'battled', 'hard', 'take', 'second', 'dip', 'european', 'qualifying', 'mark', 'defending', 'champion', 'joice', 'maduaka', 'pulled', 'final', 'chest', 'infection', 'recordbreaking', 'form', 'stormed', 'woman', '60m', 'hurdle', 'crown', '25yearold', 'set', 'new', 'british', 'record', 'second', 'time', 'seven', 'day', 'clocking', '796', 'second', 'finish', 'ahead', 'rival', 'diane', 'allahgreen', 'im', 'happy', 'tearful', 'claxton', 'told', 'bbc', 'sport', 'year', 'ive', 'running', 'im', 'getting', 'recognition', 'claxtons', 'time', 'also', 'good', 'enough', 'qualify', 'european', 'championship', 'men', '800m', 'went', 'form', 'sheffield', 'dominated', 'race', 'start', 'finish', 'northern', 'ireland', 'athlete', 'went', 'startling', 'pace', 'hold', 'challenge', 'welshman', 'jimmy', 'watkins', 'final', '200m', 'win', 'one', 'minute', '4796', 'second', 'mcilory', 'watkins', 'set', 'lifetime', 'best', '14832', 'already', 'booked', 'place', 'madrid', 'well', 'within', 'qualifying', 'time', 'go', 'go', 'gear', 'european', 'wont', 'run', 'said', 'mcilroy', 'could', 'reach', 'european', 'mark', 'woman', 'race', 'crossed', 'line', 'win', '20445', 'olympic', 'bronze', 'heptathlon', 'medallist', 'rounded', 'useful', 'weekend', 'two', 'personal', 'best', 'sheffield', '28yearold', 'reached', '180m', 'high', 'jump', 'clocked', '847secs', 'heat', '60m', 'hurdle', 'ive', 'surprised', 'said', 'sotherton', 'im', 'starting', 'thrive', 'pressure', 'dont', 'perform', 'end', 'world', 'pole', 'vaulter', 'made', 'winning', 'return', 'major', 'competition', 'drug', 'ban', 'trafford', 'athlete', 'served', 'twoyear', 'ban', 'testing', 'positive', 'anabolic', 'steroid', 'clinched', 'title', 'championship', 'record', '425m', 'also', 'set', 'new', 'championship', 'mark', 'men', 'triple', 'jump', 'title', 'sheffield', '26yearold', 'training', 'australia', 'winter', 'landed', '1730m', 'final', 'effort', 'longest', 'leap', 'world', 'year', 'didnt', 'clue', 'said', 'idowu', 'ive', 'jumped', 'indoors', 'wanted', 'qualifying', 'mark', 'isnt', 'bad', 'start', 'hopefully', 'ill', 'come', 'back', 'madrid', 'gold', 'medal', 'nathan', 'douglas', 'continued', 'steady', 'progress', 'season', 'set', 'lifetime', 'best', '1676m', 'second', 'jonathan', 'moore', 'took', 'third', 'resumed', 'rivalry', 'long', 'jump', 'competition', 'achieving', 'european', 'standard', 'commonwealth', 'champion', 'morgan', 'reached', 'personal', 'best', '796m', 'first', 'jump', 'promptly', 'retired', 'bruised', 'heel', 'olympian', 'tomlinson', 'tried', 'play', 'catch', 'six', 'jump', 'settle', 'season', 'best', 'jump', '791m', 'advised', 'jump', 'doctor', 'im', 'pleased', 'come', 'get', 'qualifying', 'mark', 'said', 'tomlinson', 'based', 'loughborough', 'sprinted', 'past', 'front', 'runner', 'catherine', 'murphy', 'final', '100m', 'steal', 'woman', '400m', 'title', '21yearold', 'ran', 'personal', 'best', '5345', 'second', 'win', 'first', 'indoor', 'title', 'wall', 'time', 'short', 'qualifying', 'mark', 'something', 'murphy', 'already', 'ireland', 'took', 'men', 'title', '4646', 'ahead', 'promising', 'channel', 'island', 'decathlete', 'dale', 'garland', 'sudanese', '18yearold', 'rabah', 'yusuf', 'seeking', 'british', 'citizenship', 'showed', 'raw', 'talent', 'burst', 'third', 'cleared', 'required', '190m', 'qualify', 'european', 'championship', 'claim', 'aaa', 'title', 'woman', 'high', 'jump', 'men', '3000m', 'powered', 'new', 'personal', 'best', 'seven', 'minute', '5686', 'second', 'defend', 'aaa', 'title', 'style', 'first', 'time', '11', 'year', 'eightminute', 'barrier', 'broken', 'championship', 'within', 'european', 'mark', 'took', 'woman', '1500m', 'aaa', 'title', 'absence', 'kelly', 'holmes', 'time', '41911', 'good', 'enough', 'qualify', 'madrid', 'oven', 'already', 'opted', 'championship', 'men', 'race', 'fight', 'closing', 'pack', 'claim', 'title', '34587']",2
"['rapper', '50', 'cent', 'end', 'protege', 'feud', 'rapper', '50', 'cent', 'ended', 'public', 'feud', 'protege', 'game', 'pair', 'said', 'wanted', 'good', 'role', 'model', 'community', 'row', 'blew', '50', 'cent', 'threw', 'game', 'gunit', 'crew', 'accused', 'disloyal', 'member', 'game', 'entourage', 'reportedly', 'shot', 'outside', 'radio', 'station', '50', 'cent', 'interviewed', 'pair', 'shook', 'hand', 'handed', 'money', 'music', 'project', 'new', 'york', 'deprived', 'area', 'wednesday', 'game', 'whose', 'real', 'name', 'jayceon', 'taylor', 'told', 'news', 'conference', 'want', 'apologise', 'im', 'almost', 'ashamed', 'participated', 'thing', 'went', 'last', 'week', 'charttopper', '50', 'cent', 'real', 'name', 'curtis', 'jackson', 'said', 'truce', 'came', 'anniversary', 'death', 'notorious', 'big', '1997', 'part', 'volatile', 'feud', 'east', 'west', 'coast', 'rap', 'scene', 'today', 'show', 'people', 'rise', 'difficult', 'circumstance', 'together', 'put', 'negativity', 'behind', 'u', '50', 'cent', 'said', 'lot', 'people', 'dont', 'want', 'see', 'happen', 'responding', 'two', 'important', 'group', 'family', 'fan', 'boy', 'choir', 'harlem', 'got', 'cheque', '150000', '77800', '50', 'cent', 'game', 'handed', '103500', '53400', 'game', 'also', 'made', 'contribution', 'compton', 'school', 'music', 'programme', '50', 'cent', 'announced', 'launched', 'gunity', 'foundation', 'help', 'people', 'overcome', 'obstacle', 'make', 'chance', 'better', 'life', 'realised', 'im', 'going', 'effective', 'overcome', 'said', 'game', 'need', 'set', 'example', 'community', '50', 'cent', 'stranger', 'feud', 'rapper', 'ja', 'rule', 'among', 'target', 'ridicule', 'song', 'latest', 'album', 'released', 'earlier', 'month', 'turned', 'attention', 'fat', 'joe', 'na', 'worked', 'ja', 'rule', 'game', 'admitted', 'drug', 'dealing', 'past', 'shot']",0
"['ireland', '2119', 'argentina', 'injurytime', 'dropped', 'goal', 'ronan', 'ogara', 'stole', 'victory', 'ireland', 'underneath', 'nose', 'argentina', 'lansdowne', 'road', 'saturday', 'ogara', 'kicked', 'ireland', 'point', 'two', 'dropped', 'goal', 'five', 'penalty', 'give', 'home', 'side', '100', 'record', 'autumn', 'international', 'impressive', 'argentina', 'appeared', 'control', 'dying', 'second', 'puma', 'shocked', 'irish', 'early', 'try', 'federico', 'aramburu', 'felipe', 'contepomi', 'kicked', '14', 'point', 'welldrilled', 'sharper', 'puma', 'outplayed', 'outthought', 'ireland', 'early', 'stage', 'indiscipline', 'allowed', 'argentina', 'leinster', 'flyhalf', 'contepomi', 'open', 'scoring', 'third', 'minute', 'straightforward', 'penalty', 'mark', 'two', 'minute', 'later', 'argentina', 'shocked', 'ragged', 'ireland', 'first', 'try', 'game', 'ireland', 'turned', 'ball', 'manuel', 'contepomi', 'broke', 'unstructured', 'defence', 'feeding', 'midfield', 'partner', 'aramburu', 'sprint', 'post', 'ogara', 'finally', 'got', 'ireland', 'board', 'dropped', 'goal', 'ninth', 'minute', 'contepomi', 'rifle', 'second', 'penalty', 'two', 'minute', 'later', 'playing', 'strong', 'wind', 'rain', 'ireland', 'continued', 'come', 'second', 'best', 'tight', 'situation', 'turnover', 'began', 'mount', 'rugged', 'defence', 'ogara', 'managed', 'land', 'second', 'penalty', '36th', 'minute', 'contepomi', 'replied', 'kind', 'four', 'minute', 'firsthalf', 'injury', 'time', 'secondhalf', 'started', 'first', 'ended', 'ogara', 'rifled', 'another', 'penalty', '45th', 'minute', 'contepomi', 'matched', 'three', 'minute', 'later', 'upperbody', 'strength', 'puma', 'never', 'allowed', 'ireland', 'take', 'control', 'front', 'threequarters', 'space', 'manoeuvre', 'ireland', 'rely', 'ogaras', 'boot', 'keep', 'touch', 'rather', 'contrived', 'running', 'play', 'munsterman', 'landed', 'two', 'penalty', 'one', '48', 'metre', 'bring', 'team', 'within', 'four', 'point', '13', 'minute', 'clock', 'remaining', 'ireland', 'chance', 'came', 'argentina', 'number', 'eight', 'gonzalo', 'longo', 'yellow', 'carded', 'six', 'minute', 'go', 'offence', 'lineout', 'ogara', 'made', 'mistake', 'rifled', 'fifth', 'penalty', 'set', 'tense', 'final', 'minute', 'ireland', 'showed', 'great', 'composure', 'get', 'position', 'allow', 'ogara', 'thump', 'massive', 'drop', 'goal', 'complete', 'tremendous', 'fortuitous', 'comeback']",2
